online_method   cf cf cf cf cf cf cf cf gf gf gf gf gf gf gf gf hy hy hy hy hy hy hy hy
   "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation" "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation" "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation"
problem AL PN                        
ps3 1.0 30.0 0.3536039000001097 19.640102349999808   2.0 3.0 1.5 0.7071067811865476 0.3007884999999533 18.100317349999926   2.0 2.5 1.25 0.3535533905932738 0.7547496000000252 18.60417800000042   2.0 6.5 3.25 1.0606601717798212
ps3 1.0 31.0 0.3501755000000344 20.31702959999996   2.0 3.0 1.5 0.7071067811865476 0.3150635999999736 18.69567780000071   2.0 2.5 1.25 0.3535533905932738 0.3470546000000354 19.8004173999999   2.0 3.0 1.5 0.7071067811865476
ps3 1.0 32.0 0.2717814000000089 20.75929370000131   2.0 2.0 1.0 0.0 0.254344099999912 18.8044113000002   2.0 2.0 1.0 0.0        
ps3 1.0 33.0 0.4612932000002274 21.22058690000154   2.0 4.0 2.0 1.414213562373095                
ps3 1.0 34.0 0.3589538000001085 21.78488870000183   2.0 3.0 1.5 0.7071067811865476                
ps3 1.0 35.0 0.2599709999999504 22.04485970000178   2.0 2.0 1.0 0.0                
ps3 2.0 1.0 3.664698049999913 3.664698049999913   4.5 18.0 4.125 3.563705936241092 3.6891064499999757 3.6891064499999757   4.5 18.0 4.125 3.563705936241092 3.6628274499997815 3.6628274499997815   4.5 18.0 4.125 3.646916505762094
ps3 2.0 2.0 0.493868649999996 4.153125950000131   4.5 8.0 1.5 0.5773502691896257 0.559499550000055 4.188320350000026   4.5 8.0 1.5 0.5773502691896257 0.4922419000000389 4.149699399999847   4.5 8.0 1.5 0.7071067811865476
ps3 2.0 3.0 0.5929403499999211 4.8957560999998435   4.5 8.0 1.8 0.9574271077563381 0.5956063999996957 4.891490599999685   4.5 8.0 1.8 0.9574271077563381 0.5660372000000393 4.848558350000019   4.5 8.0 1.75 0.9574271077563381
ps3 2.0 4.0 0.42071635000002067 5.173438899999894   4.0 6.0 1.4 0.5773502691896257 0.39459800000008727 5.205590299999635   4.0 6.0 1.4 0.5477225575051661 0.39384365000012167 5.124569449999996   4.0 6.0 1.45 0.5477225575051661
ps3 2.0 5.0 0.3450973999999789 5.412566899999604   4.0 5.0 1.25 0.5 0.3447533499999054 5.436565850000051   4.0 5.0 1.25 0.5 0.34324849999993035 5.359745699999792   4.0 5.0 1.25 0.5
ps3 2.0 6.0 0.24990969999976187 5.090596349999771   2.0 3.0 1.5 0.7071067811865476 0.25201400000014473 5.022571100001755   2.0 3.0 1.5 0.7071067811865476 0.3516354500001171 4.976477649999893   2.0 4.5 2.25 0.7071067811865476
ps3 2.0 7.0 0.2472027999999682 5.3620128500005535   2.0 3.0 1.5 0.7071067811865476 0.250719150000009 5.277919950000069   2.0 3.0 1.5 0.7071067811865476 0.283282849999992 5.298273350000613   2.0 3.0 1.5 0.7071067811865476
ps3 2.0 8.0 0.35682019999995873 5.746113149999957   2.0 4.5 2.25 0.7071067811865476 0.3861400499999945 5.681462300000305   2.0 5.0 2.5 0.7071067811865476 0.3830684000000133 5.633332050000142   2.0 4.5 2.25 0.7071067811865476
ps3 2.0 9.0 0.18204105000000936 6.0385224000003745   2.0 2.0 1.0 0.0 0.18499435000003925 5.982283799999834   2.0 2.0 1.0 0.0 0.1799065000000155 5.8850533499998505   2.0 2.0 1.0 0.0
ps3 2.0 10.0 0.2455731499999274 6.2837497000002145   2.0 3.0 1.5 0.7071067811865476 0.24372660000011592 6.248488450000934   2.0 3.0 1.5 0.7071067811865476 0.24369294999991095 6.131645049999861   2.0 3.0 1.5 0.7071067811865476
ps3 3.0 1.0 1.9105536999998665 1.9105536999998665   1.0 20.0 1.0 0.0 1.921365849999745 1.921365849999745   1.0 20.0 1.0 0.0 1.901368749999733 1.901368749999733   1.0 20.0 1.0 0.0
ps3ts 1.0 1.0 3.0433830499998744 3.0433830499998744   2.0 3.0 1.6 0.7071067811865476 3.0724959999997736 3.0724959999997736   2.0 3.0 1.75 0.5 3.058214050000842 3.058214050000842   2.0 3.0 1.75 0.5
ps3ts 1.0 2.0 1.9360230499997328 4.887273450000109   2.0 6.0 2.666666666666667 2.82842712474619 1.982851450000041 4.996866699999941   2.0 6.0 2.25 2.5 1.9599540499999364 4.942017349999816   2.0 6.0 2.25 2.5
ps3ts 1.0 3.0 1.4846359499997561 6.486524050000128   2.0 6.0 1.5 0.5773502691896257 1.3704248500000413 6.679974399999971   2.0 6.0 1.5 0.5773502691896257 1.4632013499998775 6.678168650000174   2.0 6.0 1.5 0.5773502691896257
ps3ts 1.0 4.0 1.03494459999996 7.633101050000164   2.0 2.0 1.0 0.0 1.0354854999998935 7.79703470000004   3.0 5.0 1.4 0.5477225575051661 1.046947050000142 7.828976999999938   3.0 5.0 1.428571428571429 0.5773502691896257
ps3ts 1.0 5.0 1.023851050000012 8.477268199999912   2.0 6.0 2.0 1.154700538379251 0.8627240000005969 8.512620149999996   2.0 4.0 1.666666666666667 0.7071067811865476 0.785997999999779 8.444146750000073   2.0 4.0 1.5 0.5773502691896257
ps3ts 1.0 6.0 0.7342462000000083 9.082344000001363   2.0 4.0 1.5 0.7071067811865476 0.745699800000466 9.124948749999533   2.0 4.0 1.6 0.7071067811865476 0.7520784499999991 9.106752550000351   2.0 5.0 1.75 0.5773502691896257
ps3ts 1.0 7.0 0.6885750000000712 9.620746900000569   2.0 5.0 1.5 0.7071067811865476 0.6933907000002364 9.674145049999254   2.0 5.0 1.5 0.7071067811865476 0.5941915000000009 9.648156549998859   2.0 4.0 1.5 0.7071067811865476
ps3ts 1.0 8.0 0.5350746999999956 9.977272999999741   2.0 4.0 1.5 0.7071067811865476 0.570121049999976 10.108612050000945   2.0 4.0 1.5 0.7071067811865476 0.584391149999874 10.07600310000035   2.0 5.0 1.75 0.7071067811865476
ps3ts 1.0 9.0 0.6093492999998489 10.599239149999736   2.0 5.0 1.75 0.7071067811865476 0.5803922000001194 10.65695575000032   2.0 5.0 1.5 0.5773502691896257 0.5812924999997904 10.57932999999966   2.0 5.0 1.5 0.7071067811865476
ps3ts 1.0 10.0 0.5998038499999723 11.16831569999971   2.0 5.0 1.5 0.7071067811865476 0.5210758500000736 10.962553749999756   2.0 3.0 1.5 0.5773502691896257 0.5277746000001571 10.9736331000006   2.0 3.0 1.5 0.7071067811865476
ps3ts 1.0 11.0 0.5231325999999967 11.60301479999953   2.0 3.0 1.5 0.7071067811865476 0.481739900000008 11.322702900000055   2.0 4.0 1.5 0.5773502691896257 0.5217491000003065 11.35253989999944   2.0 3.0 1.5 0.7071067811865476
ps3ts 1.0 12.0 0.4108972999998741 11.82334640000016   2.0 3.0 1.5 0.7071067811865476 0.3657834999999068 11.7207375999995   2.0 3.0 1.333333333333333 0.0 0.4033593999999994 11.6464110000004   2.0 3.0 1.5 0.5
ps3ts 1.0 13.0 0.3579034000001684 12.11724119999968   2.0 3.0 1.5 0.7071067811865476 0.3570159999999305 12.07931080000026   2.0 3.0 1.333333333333333 0.5773502691896257 0.3559851999999637 11.89164039999946   2.0 3.0 1.5 0.7071067811865476
ps3ts 1.0 14.0 0.3557525499999201 12.485434849999395   2.0 3.0 1.5 0.7071067811865476 0.3588394500000618 12.47097045000004   2.0 3.0 1.5 0.25 0.35472335000014255 12.270573850000716   2.0 3.0 1.5 0.7071067811865476
ps3ts 1.0 15.0 0.3557080999999869 12.86567079999986   2.0 3.0 1.5 0.7071067811865476 0.3589279999999917 12.8388568000004   2.0 3.0 1.5 0.5773502691896257 0.3564652000000592 12.66875990000096   2.0 3.0 1.5 0.7071067811865476
ps3ts 1.0 16.0 0.3656887000001916 13.28118370000004   2.0 3.0 1.5 0.7071067811865476 0.3607793999999558 13.219699300000086   2.0 3.0 1.5 0.5773502691896257 0.3629124000002548 13.06907970000015   2.0 3.0 1.5 0.7071067811865476
ps3ts 1.0 17.0 0.4664851999999087 13.71980770000044   2.0 4.0 2.0 0.7071067811865476 0.3640396000002966 13.62319109999986   2.0 3.0 1.5 0.7071067811865476 0.4545195500000432 13.49238979999977   2.0 3.0 1.5 0.7071067811865476
ps3ts 1.0 18.0 0.3656231999999875 14.153846299999884   2.0 3.0 1.5 0.7071067811865476 0.3631358999999748 14.06993900000066   2.0 3.0 1.5 0.7071067811865476 0.36463804999993954 13.95443019999993   2.0 3.0 1.5 0.7071067811865476
ps3ts 1.0 19.0 0.35562599999997246 14.51482895000089   2.0 3.0 1.5 0.7071067811865476 0.35885260000000585 14.45909250000119   2.0 3.0 1.5 0.7071067811865476 0.35891129999993154 14.33499680000061   2.0 3.0 1.5 0.7071067811865476
ps3ts 1.0 20.0 0.35723604999986946 14.922916050000154   2.0 3.0 1.5 0.7071067811865476 0.3583771000000411 14.87521655000009   2.0 3.0 1.5 0.7071067811865476 0.35602925000000596 14.75239434999989   2.0 3.0 1.5 0.7071067811865476
ps3ts 1.0 21.0 0.35665109999988687 15.297578600000975   2.0 3.0 1.5 0.7071067811865476 0.3541679000000499 15.24581950000007   2.0 3.0 1.5 0.5773502691896257 0.354748749999942 15.13232360000029   2.0 3.0 1.5 0.7071067811865476
ps3ts 1.0 22.0 0.3569499499999793 15.749527100000137   2.0 3.0 1.5 0.7071067811865476 0.3549180000000263 15.62763650000034   2.0 3.0 1.5 0.7071067811865476 0.35532389999994507 15.48739535000017   2.0 3.0 1.5 0.7071067811865476
ps3ts 1.0 23.0 0.35272460000003036 16.246416799999906   2.0 3.0 1.5 0.0 0.3530034999998861 15.94237570000098   2.0 3.0 1.5 0.7071067811865476 0.35210225000005835 15.873290300000296   2.0 3.0 1.5 0.5773502691896257
ps3ts 1.0 24.0 0.3533331000000999 16.94708680000065   2.0 3.0 1.5 0.7071067811865476 0.354652000000101 16.22438970000212   2.0 3.0 1.5 0.5773502691896257 0.35291504999995027 16.52871314999993   2.0 3.0 1.5 0.7071067811865476
ps3ts 1.0 25.0 0.37150289999985375 17.974642900000564   2.0 3.0 1.5 0.7071067811865476 0.3567516499999215 16.686063050000826   2.0 3.0 1.5 0.7071067811865476 0.35678694999995747 17.382967249999524   2.0 3.0 1.5 0.7071067811865476
ps3ts 1.0 26.0 0.36268650000010894 18.380827500001   2.0 3.0 1.5 0.7071067811865476 0.279670799999991 17.32083759999995   2.0 2.0 1.0 0.0 0.434822099999792 18.10701579999863   2.0 3.0 1.5 0.7071067811865476
ps3ts 1.0 27.0 0.3577729999998382 18.75301539999896   2.0 3.0 1.5 0.7071067811865476 0.35340980000012223 17.975994150000076   2.0 3.0 1.5 0.0 0.3573473000005833 18.5427524000001   2.0 3.0 1.5 0.7071067811865476
ps3ts 1.0 28.0 0.3560356000000411 19.18883330000062   2.0 3.0 1.333333333333333 0.0 0.3634752999998909 18.43900729999962   2.0 3.0 1.5 0.7071067811865476 0.3562328999999949 18.95565820000002   2.0 3.0 1.5 0.7071067811865476
ps3ts 1.0 29.0 0.3606197999999949 19.76825730000064   2.0 3.0 1.5 0.7071067811865476 0.3588987000001111 18.766777500000813   2.0 3.0 1.5 0.3535533905932738 0.352315350000012 19.45577669999756   2.0 3.0 1.333333333333333 0.5773502691896257
ps3ts 1.0 30.0 0.3616580999999996 20.77539530000013   2.0 3.0 1.5 0.7071067811865476 0.2665554000004704 19.06054309999945   2.0 2.0 1.0 0.0 0.3583582999998498 20.04568489999963   2.0 3.0 1.5 0.7071067811865476
ps3ts 1.0 31.0 0.314442399999848 21.35081155000027   2.0 2.5 1.1666666666666665 0.28867513459481287 0.26698250000004004 19.39881849999961   2.0 2.0 1.0 0.0 0.2680534999999509 21.622511449999593   2.0 2.0 1.0 0.0
ps3ts 1.0 32.0 0.36298020000003817 21.579354949999985   2.0 3.0 1.5 0.7071067811865476 0.2658025999999154 20.00436139999945   2.0 2.0 1.0 0.0 0.3656737000000021 22.04639950000137   2.0 3.0 1.5 0.7071067811865476
ps3ts 1.0 33.0 0.26740930000008234 22.04869905000018   2.0 2.0 1.0 0.0 0.46810790000006364 21.734723450000924   2.0 4.0 2.0 0.7071067811865476 0.47268239999971223 22.515711900000785   2.0 4.0 2.0 1.0606601717798212
ps3ts 1.0 34.0 0.5790239000000952 23.19328770000038   2.0 5.0 2.5 2.121320343559642 0.364475099999936 22.26645480000252   2.0 3.0 1.5 0.7071067811865476 0.6724139000000378 23.60602939999933   2.0 6.0 3.0 2.82842712474619
ps3ts 1.0 35.0 0.2645369999999616 23.45782470000034   2.0 2.0 1.0 0.0 0.42145874999991406 22.44173390000049   2.0 3.5 1.75 0.7071067811865476 0.5860115499999665 24.462357850000217   2.0 5.0 2.5 0.7071067811865476
ps3ts 1.0 36.0         0.3694409000004271 22.6364485999996   2.0 3.0 1.5 0.7071067811865476 0.42365814999982376 24.88601600000004   2.0 3.5 1.75 0.3535533905932738
ps3ts 1.0 37.0         0.1758736999997836 23.28971790000128   1.0 1.0 1.0 0.0 0.26532944999985375 25.151345449999894   2.0 2.0 1.0 0.0
ps3ts 1.0 38.0         0.2681837999998606 23.88033580000115   2.0 2.0 1.0 0.0 0.31084814999996974 25.462193599999864   2.0 2.5 1.25 0.3535533905932738
ps3ts 1.0 39.0         0.36432794999996077 24.39376565000066   2.0 3.0 1.5 0.7071067811865476        
ps3ts 2.0 1.0 2.599020849999633 2.599020849999633   4.0 17.0 4.5 3.535533905932738 2.67334984999971 2.67334984999971   4.0 17.0 4.5 3.535533905932738 2.667941299999711 2.667941299999711   4.0 17.0 4.5 3.535533905932738
ps3ts 2.0 2.0 1.1498834000001354 3.6652511500002447   4.0 8.0 1.857142857142857 1.112697280528373 1.211074750000023 3.807529799999884   4.0 10.0 2.0 1.154700538379251 1.231298199999969 3.716905499999484   4.0 10.0 2.0 1.140175425099138
ps3ts 2.0 3.0 0.8763793999999052 4.678211000000431   4.0 7.0 1.6 0.7071067811865476 0.8587627500000963 4.747528250000016   4.0 6.0 1.5 0.7071067811865476 0.8985054500000302 4.764145000000212   4.0 7.0 1.5 0.7071067811865476
ps3ts 2.0 4.0 0.5132454999999823 5.177407600000379   4.0 5.0 1.25 0.5 0.5150526500001433 5.139804399999818   3.0 5.0 1.5 0.5773502691896257 0.49855430000015843 5.169636099999707   4.0 5.0 1.333333333333333 0.5
ps3ts 2.0 5.0 0.4216912000001685 5.547037999999304   4.0 6.0 1.5 0.5773502691896257 0.40031099999995945 5.3748327000005816   3.0 5.0 1.5 0.5773502691896257 0.3611249000000498 5.471310200000062   4.0 5.0 1.25 0.5
ps3ts 2.0 6.0 0.3624638000002279 5.652292649999993   2.0 5.0 1.5 0.5 0.36165064999994456 5.516041649999764   2.0 4.0 1.5 0.5773502691896257 0.35924399999981915 5.570761000000147   2.0 4.0 1.25 0.5
ps3ts 2.0 7.0 0.2639667500000087 5.553962950000084   2.0 3.0 1.5 0.5773502691896257 0.3316669999999959 5.775751200000741   2.0 4.0 1.333333333333333 0.5 0.27379845000017516 5.504227500000411   2.0 3.0 1.0 0.0
ps3ts 2.0 8.0 0.26449819999993457 5.791964049998967   2.0 3.0 1.5 0.7071067811865476 0.26121984999986125 5.821421199999861   2.0 3.0 1.5 0.7071067811865476 0.2610489000001053 5.706616900000085   2.0 3.0 1.5 0.7071067811865476
ps3ts 2.0 9.0 0.261492750000059 6.0465607999997815   2.0 3.0 1.5 0.0 0.25936659999989337 6.04447345000024   2.0 3.0 1.5 0.0 0.2607605499999793 5.968042849999904   2.0 3.0 1.5 0.7071067811865476
ps3ts 2.0 10.0 0.2599826999996822 6.328031050000039   2.0 3.0 1.333333333333333 0.5773502691896257 0.2565988999997444 6.318832799999541   2.0 3.0 1.333333333333333 0.0 0.2563469500000224 6.234427450000766   2.0 3.0 1.0 0.0
ps3ts 2.0 11.0 0.23077945 6.638931150000417   2.0 3.0 1.0 0.0 0.258490399999971 6.657598200000336   2.0 3.0 1.5 0.7071067811865476 0.2570315500004199 6.571300350000023   2.0 3.0 1.5 0.7071067811865476
ps3ts 2.0 12.0 0.2612304000000307 7.216363800000067   2.0 3.0 1.5 0.7071067811865476 0.2578030000001945 6.882814100000587   2.0 3.0 1.5 0.5773502691896257 0.257713099999819 6.923413999999411   2.0 3.0 1.5 0.7071067811865476
ps3ts 2.0 13.0 0.2599157999999306 7.59642440000016   2.0 3.0 1.5 0.7071067811865476 0.260515999999825 7.381673699999737   2.0 3.0 1.5 0.7071067811865476 0.25995349999992357 7.583043300000497   2.0 3.0 1.5 0.7071067811865476
ps3ts 2.0 14.0 0.2472527999998988 7.86096204999933   2.0 3.0 1.25 0.3535533905932738 0.2621940999999879 7.851435399999986   2.0 3.0 1.5 0.7071067811865476 0.2590813000000196 7.912436799999909   2.0 3.0 1.5 0.7071067811865476
ps3ts 2.0 15.0         0.2599038999999266 8.197212199999854   2.0 3.0 1.5 0.0 0.26305119999999244 8.350555650000175   2.0 3.0 1.5 0.7071067811865476
ps3ts 2.0 16.0         0.27363050000005273 8.52773679999973   2.0 3.0 1.5 0.3535533905932738 0.4062021499998991 10.295767899998282   2.0 3.5 1.75 0.3535533905932738
ps3ts 2.0 17.0         0.3463155500001562 8.874052349999886   2.0 4.0 2.0 0.7071067811865475 0.190326699999332 9.668497999997044   2.0 2.0 1.0 0.0
ps3ts 2.0 18.0         0.22826305000000957 9.102315399999895   2.0 2.5 1.25 0.3535533905932738        
ps3ts 2.0 19.0         0.1918403000001945 9.499519000000419   2.0 2.0 1.0 0.0        
ps3ts 3.0 1.0 1.02040530000005 1.02040530000005   4.0 5.0 1.25 0.5 1.0150184500000135 1.0150184500000135   4.0 5.0 1.25 0.5 1.0141601500000805 1.0141601500000805   4.0 5.0 1.25 0.5
ps3ts 3.0 2.0 0.5869999000000234 1.5801929499999399   4.0 9.0 1.857142857142857 1.0 0.582329750000099 1.5555864500002485   4.0 8.0 1.75 0.9574271077563381 0.5820419999999444 1.556697099999639   4.0 8.0 1.857142857142857 1.0
ps3ts 3.0 3.0 0.5001009999999297 2.107334849999745   5.0 8.0 2.0 1.0 0.5018743000001678 2.092574199999831   5.0 8.0 2.0 1.0 0.5017374000001098 2.0907850499998375   5.0 8.0 2.0 0.8944271909999159
ps3ts 3.0 4.0 0.45346674999990455 2.1729642999996486   4.0 6.0 2.0 0.9574271077563381 0.4565848500000129 2.213710899999853   4.0 6.0 2.0 0.9574271077563381 0.4548856500002785 2.1569096499994775   4.0 7.0 2.25 0.9574271077563381
ps3ts 3.0 5.0 0.2335063999999392 1.905806049999839   2.0 3.0 1.5 0.7071067811865476 0.2353216999998722 1.8962494000004426   2.0 3.0 1.5 0.0 0.23333659999990175 1.9070348500003365   2.0 3.0 1.5 0.7071067811865476
ps3ts 3.0 6.0 0.3992491999999288 2.3597811500003587   2.5 5.5 2.333333333333333 0.5773502691896257 0.48506534999995665 2.383660099999645   2.5 6.0 2.5 0.7071067811865476 0.446762449999909 2.3519732500004693   2.5 6.0 2.5 0.6422285251880866
ps3ts 3.0 7.0 0.3712896500000511 2.458511049999856   2.0 5.0 2.5 0.0 0.38195310000011773 2.5666299000000024   2.0 5.0 2.5 0.0 0.3732832999999118 2.4705287000007843   2.0 5.0 2.5 0.7071067811865476
ps3ts 4.0 1.0 0.7102564000000413 0.7102564000000413   1.0 13.0 1.0 0.0 0.7071839999998133 0.7071839999998133   1.0 13.0 1.0 0.0 0.7063500499998554 0.7063500499998554   1.0 13.0 1.0 0.0
