problem   ps1 ps1 ps1 ps1 ps1 ps1 ps1 ps1 ps2 ps2 ps2 ps2 ps2 ps2 ps2 ps2 ps3 ps3 ps3 ps3 ps3 ps3 ps3 ps3
   "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation" "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation" "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation"
planning_mode AL PN                        
online 1.0 32.0                 0.2540194500000439 17.99382385000081   1.0 2.0 1.0 0.0
online 1.0 33.0                 0.2578550000002906 17.82209429999989   1.0 2.0 1.0 0.0
online 1.0 34.0                 0.16873714999999834 19.049415099999877   1.0 1.0 1.0 0.0
online 1.0 35.0                 0.1672961499999701 19.216711249999847   1.0 1.0 1.0 0.0
online 1.0 36.0                 0.3654927000002317 22.76654680000286   3.0 3.0 1.0 0.0
online 2.0 1.0 2.209654450000059 2.209654450000059   4.0 10.0 2.0 1.0 3.0053041499997732 3.0053041499997732   4.0 18.0 3.666666666666667 3.055050463303894 3.786044150000432 3.786044150000432   5.0 20.0 3.666666666666667 3.055050463303894
online 2.0 2.0 0.5464850500000864 2.6896995999996847   4.0 7.0 1.5 0.5773502691896257 0.7816852500000522 3.518816000000186   4.0 9.0 1.5 0.5773502691896257 1.0545819499999425 4.425811799999721   5.0 13.0 1.75 0.8944271909999159
online 2.0 3.0 0.4127037499999915 3.0412713499999313   4.0 4.5 1.2 0.4472135954999579 0.7122193500000407 4.214760649999903   4.0 6.0 1.2 0.4472135954999579 0.6825349500001039 5.058886050000012   4.0 8.0 1.8 1.0
online 2.0 4.0 0.41683854999996584 3.446891149999999   4.0 4.5 1.0 0.0 0.42007784999991316 4.582109350000309   4.0 5.0 1.0 0.0 0.5658609499998022 5.666125450000038   4.0 6.0 1.4 0.5773502691896257
online 2.0 5.0 0.2577095000000043 3.2775494499997535   3.0 3.0 1.0 0.0 0.2584607500001539 4.993256500000037   3.0 3.0 1.0 0.0 0.6778190999997378 5.621694200000334   4.0 8.0 2.0 0.816496580927726
online 2.0 6.0 0.25713259999993454 3.5354188000000804   3.0 3.0 1.0 0.0 0.25736095000004866 5.267936349999701   3.0 3.0 1.0 0.0 0.41784975000001623 6.309289150000552   4.0 5.0 1.25 0.5
online 3.0 1.0 1.364338099999976 1.364338099999976   1.0 18.0 1.0 0.0 1.3598936000000497 1.3598936000000497   1.0 18.0 1.0 0.0 1.9155101499996476 1.9155101499996476   1.0 20.0 1.0 0.0
