problem   ps1 ps1 ps1 ps1 ps2 ps2 ps2 ps2 ps3 ps3 ps3 ps3
   "Total Time" "Wait time" Size Length "Total Time" "Wait time" Size Length "Total Time" "Wait time" Size Length
blend_quantity AL PN            
2 1.0 16.0         1.2810955999998441 1.2810955999998441 3.0 6.0
2 2.0 1.0 1.470555500000092 2.7517681500000326 7.0 13.0 2.238943899999981 3.4553253499999528 7.0 19.5 2.3453605999995943 3.77062065000014 8.0 19.5
2 2.0 2.0 0.6743261000000871 0.6743261000000871 6.5 7.0 0.6750286000001324 0.6750286000001324 6.5 7.0 1.009583350000071 1.009583350000071 7.0 13.0
2 2.0 3.0 0.5593647000000601 0.5593647000000601 6.0 6.0 0.5575172499999326 0.5575172499999326 6.0 6.0 1.0925584999999098 1.0925584999999098 6.5 9.0
2 2.0 4.0 0.46080270000004475 0.46080270000004475 4.5 4.5 0.4678402500000232 0.4678402500000232 4.5 4.5 1.1153646999999864 1.1153646999999864 4.5 9.0
2 3.0 1.0 1.318992549999919 1.318992549999919 1.0 15.5 1.3025032499997167 1.3025032499997167 1.0 15.5 1.7626634500000475 1.7626634500000475 1.0 17.0
3 1.0 1.0 1.8344155000000055 4.717989799999941 6.5 11.5 3.815637699999954 7.197660550000066 9.0 19.0 3.877965149999568 7.955638300000032 9.0 21.0
3 1.0 2.0 1.437921349999975 2.2103647000000564 5.5 9.5 2.0382511499998657 2.677429649999947 7.5 12.0 2.084365499999933 3.205160400000352 8.5 15.0
3 1.0 3.0 1.2620905499999535 1.5406906000000475 6.0 8.5 1.3388561499999765 1.752217950000045 6.5 10.5 1.90837405000002 2.5881323000003245 8.0 13.0
3 1.0 4.0 0.6129800500000897 0.8067158499999891 3.0 4.0 0.8802423499999463 1.0405354999998342 4.0 6.0 1.203886149999903 1.507099099999891 5.0 7.0
3 1.0 5.0 0.6257095500000389 0.6257095500000389 3.0 4.0 0.6343500000000688 0.6343500000000688 3.0 4.0 1.133478349999763 1.133478349999763 6.0 7.0
3 1.0 6.0 0.5180437000000495 0.5180437000000495 3.0 4.0 0.5221852000000808 0.5221852000000808 3.0 4.0 0.7204158499999949 0.7204158499999949 4.0 6.0
3 1.0 7.0 0.7168439500000545 0.7168439500000545 4.0 5.0 0.7079205499999262 0.7079205499999262 4.0 5.0 1.0912887999999157 1.0912887999999157 6.0 10.0
3 1.0 8.0 0.39428605000011885 0.39428605000011885 1.5 2.0 0.35452789999993684 0.35452789999993684 1.5 2.0 0.7026899000001094 0.7026899000001094 4.0 7.0
3 1.0 9.0 0.5611964500000681 0.5611964500000681 2.0 3.0 0.5426566000000008 0.5426566000000008 2.0 3.0 0.5771330999999194 0.5771330999999194 2.0 3.0
3 1.0 10.0 0.4316703499999832 0.4316703499999832 2.0 3.0 0.43261210000000716 0.43261210000000716 2.0 3.0 0.5736074500000115 0.5736074500000115 2.0 3.0
3 1.0 11.0 0.31942705000005844 0.31942705000005844 2.0 2.0 0.3196371499999202 0.3196371499999202 2.0 2.0 0.6271638999999709 0.6271638999999709 3.0 3.0
3 1.0 12.0 0.5587849499998896 0.5587849499998896 2.0 3.0 0.5697704499999361 0.5697704499999361 2.0 3.0 0.43036285000007973 0.43036285000007973 2.0 2.0
3 1.0 13.0 0.41898149999997253 0.41898149999997253 2.0 2.5 0.4283747499999606 0.4283747499999606 2.0 2.5 1.2849878499999363 1.2849878499999363 4.0 7.0
3 1.0 14.0 0.41461204999998813 0.41461204999998813 2.0 2.0 0.42416054999989683 0.42416054999989683 2.0 2.0 1.367075849999992 1.367075849999992 4.0 7.0
3 1.0 15.0 0.40589875000000575 0.40589875000000575 3.0 4.0 0.4104764500000897 0.4104764500000897 3.0 4.0 1.546843150000015 1.546843150000015 5.0 9.0
3 2.0 1.0 1.560764349999971 2.8553811000001588 8.0 14.0 2.3355775500002665 3.5682012500000155 8.0 20.5 2.4743891000002236 3.893059200000124 9.0 20.5
3 2.0 2.0 0.737977600000022 0.737977600000022 7.0 8.0 0.7408160500000349 0.7408160500000349 7.0 8.0 1.18680089999998 1.18680089999998 7.5 13.0
3 2.0 3.0 0.6562604000000647 0.6562604000000647 7.0 7.0 0.6617351500000268 0.6617351500000268 7.0 7.0 1.5092709499997738 1.5092709499997738 7.5 12.0
3 2.0 4.0 0.4611662499999625 0.4611662499999625 4.5 4.5 0.4678431000000387 0.4678431000000387 4.5 4.5 1.1191443500001985 1.1191443500001985 4.5 9.0
3 3.0 1.0 1.3025064500000378 1.3025064500000378 1.0 15.5 1.3173188000000096 1.3173188000000096 1.0 15.5 1.751557450000064 1.751557450000064 1.0 17.0
NONE 1.0 1.0 0.9166061000000525 3.29219535000016 3.5 5.5 2.859548199999864 5.9461015500002645 6.0 16.0 2.901953100000135 6.741091749999754 6.0 16.0
NONE 1.0 2.0 1.0151541999998277 1.835954950000016 4.0 9.0 2.0583958999999936 2.6588779500000044 6.0 11.0 2.1046526000002928 2.862896200000137 6.0 12.0
NONE 1.0 3.0 0.7236499499999525 0.8454531499999689 3.0 5.0 0.8271779499999639 1.028054250000025 3.5 5.0 1.192373449999998 1.537030400000049 5.0 9.0
NONE 1.0 4.0 0.739733499999943 1.10189184999993 3.0 5.0 0.9224707999998785 1.0825011000000586 4.0 6.0 1.2229663500003198 1.6644206000001844 5.0 8.0
NONE 1.0 5.0 0.29372090000000384 0.29372090000000384 1.0 1.0 0.28950894999992727 0.28950894999992727 1.0 1.0 0.572465300000033 0.572465300000033 2.0 3.0
NONE 1.0 6.0 0.5780745500000606 0.5780745500000606 2.0 3.0 0.5646206499999664 0.5646206499999664 2.0 3.0 0.773338650000035 0.773338650000035 3.0 4.0
NONE 1.0 7.0 0.35999154999998595 0.35999154999998595 2.0 3.0 0.3571232999999836 0.3571232999999836 2.0 3.0 0.7782396500000175 0.7782396500000175 3.0 5.0
NONE 1.0 8.0 0.4261907000000136 0.4261907000000136 2.0 3.0 0.42612584999989167 0.42612584999989167 2.0 3.0 0.6112123499999704 0.6112123499999704 4.0 6.0
NONE 1.0 9.0 0.2889022999999824 0.2889022999999824 1.0 1.0 0.2742327999998224 0.2742327999998224 1.0 1.0 0.2930570999998281 0.2930570999998281 1.0 1.0
NONE 1.0 10.0 0.3383898000000727 0.3383898000000727 1.0 2.0 0.4190298999999982 0.4190298999999982 1.0 2.0 0.4268694999999525 0.4268694999999525 1.0 2.0
NONE 1.0 11.0 0.2908628499999963 0.2908628499999963 1.0 1.0 0.2887550999999462 0.2887550999999462 1.0 1.0 0.42710504999989496 0.42710504999989496 1.0 2.0
NONE 1.0 12.0 0.42323149999998577 0.42323149999998577 1.5 2.0 0.4207529999999053 0.4207529999999053 1.5 2.0 0.29629030000000967 0.29629030000000967 1.5 1.5
NONE 1.0 13.0 0.280843950000083 0.280843950000083 1.0 2.0 0.2755420999999103 0.2755420999999103 1.0 2.0 0.5178070999998781 0.5178070999998781 2.0 3.0
NONE 1.0 14.0 0.2949631499999441 0.2949631499999441 1.0 1.0 0.23615344999990384 0.23615344999990384 1.0 1.0 0.6981792999997865 0.6981792999997865 2.0 4.0
NONE 1.0 15.0 0.2907106500000083 0.2907106500000083 1.0 1.0 0.23521075000007846 0.23521075000007846 1.0 1.0 1.2035684499998922 1.2035684499998922 3.0 6.5
NONE 1.0 16.0 0.3505849499999841 0.3505849499999841 2.0 3.0 0.3527570499999655 0.3527570499999655 2.0 3.0 1.1697959000000466 1.1697959000000466 3.0 6.0
NONE 2.0 1.0 1.195509549999912 2.521702049999959 5.0 10.5 1.9875274499999875 3.20993375000009 5.0 17.0 2.045444649999922 3.534748699999973 6.0 17.5
NONE 2.0 2.0 0.609554799999998 0.609554799999998 5.5 6.5 0.608248050000018 0.608248050000018 5.5 6.5 0.8780271500000225 0.8780271500000225 6.0 11.0
NONE 2.0 3.0 0.3716855999999922 0.3716855999999922 4.0 4.0 0.3702635500000184 0.3702635500000184 4.0 4.0 0.4864516000000094 0.4864516000000094 4.5 4.5
NONE 2.0 4.0 0.4839732499999059 0.4839732499999059 4.5 4.5 0.47720745000009407 0.47720745000009407 4.5 4.5 1.268600900000024 1.268600900000024 4.5 10.0
NONE 3.0 1.0 1.3141365499999886 1.3141365499999886 1.0 15.5 1.3184276500002734 1.3184276500002734 1.0 15.5 1.7907439500001199 1.7907439500001199 1.0 17.0
